match_id,player1,player2,elapsed_time,p1_momentum,p2_momentum
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:37:34,0.05229536804946547,0.3342616427713516
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:38:07,0.07108567558679674,-0.07760460878775646
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:38:34,0.048822524047237935,0.020556187371499515
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:39:35,0.048822524047237935,0.09224467922545776
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:40:32,0.010017111681240396,0.12283529238046531
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:41:29,0.04862020359397187,0.12283529238046531
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:42:10,0.03697253500409759,0.1179399841239812
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:43:16,0.022269639760589696,0.15995444530350084
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:44:16,0.022269639760589696,0.1550591370470167
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:45:23,0.3087353257922639,0.052003032631276605
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:46:38,0.29236373774238456,-0.019685459222681632
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:47:10,0.3773324983171645,-0.050276072377689184
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:48:01,0.38489275461321537,-0.050276072377689184
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:48:48,0.3701898593697075,0.04866172318834113
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:49:32,0.39245301090926626,0.01807111003333358
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:50:22,0.36120785483931966,0.04943872259511545
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:51:25,0.07065475651382205,0.08080633515689732
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:52:06,0.07457149603108605,0.30759309476868907
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:52:49,0.02084789152625277,0.30683747139910345
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:53:31,-0.03287571297858052,0.30683747139910345
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:54:08,-0.04941797380501925,0.24338559724456485
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:56:40,-0.07168112534457804,0.27397621039957243
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:57:17,-0.040435969274631424,0.24750390609427464
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:58:25,-0.05697823010107016,0.25162221494398446
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:59:14,-0.040435969274631424,0.0923842622992524
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:00:04,-0.05513886451813932,0.12787018371074407
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:01:00,-0.08638402058808595,0.15848217290294034
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:02:27,-0.0014152600133060314,0.1278915597479328
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:03:10,0.02084789152625277,0.09240563833644114
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:03:48,0.028408147822303675,0.09240563833644114
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:04:49,0.04495040864874241,0.08828732948673135
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:05:15,0.04495040864874241,0.0165988376327731
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:05:42,0.1133769083970836,-0.018131460409132993
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:06:16,0.12991916922352234,0.04943872259511545
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:06:42,0.08375582101473995,0.04943872259511545
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:07:32,0.08375582101473995,0.04943872259511545
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:08:08,0.1264463252212948,0.04943872259511545
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:08:35,0.1873125686735851,0.022966418289817693
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:09:18,0.1873125686735851,0.02708472713952749
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:11:20,0.11888606892524389,0.1252455232987835
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:12:26,0.11888606892524389,0.061793649144244844
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:13:52,0.0966229173856851,0.0923842622992524
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:14:39,0.1386988533006441,0.10141925544263505
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:15:16,0.146259109596695,0.10141925544263505
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:16:02,0.15381936589274592,0.10141925544263505
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:16:45,0.4284980149129856,0.0708286422876275
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:17:34,0.432585427206809,0.0708286422876275
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:18:29,0.4472883224503169,0.04023802913261995
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:19:11,0.4472883224503169,0.036098344245721406
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:21:22,0.3788618227019757,0.06668895740072896
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:22:31,0.2938930621271958,0.09727957055573651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:23:20,0.20892430155241587,0.1278915597479328
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:24:23,-0.0014152600133060314,0.1278915597479328
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:25:13,0.2732633890069337,0.029730763588676812
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:26:03,0.2808236453029846,0.029730763588676812
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:26:31,0.30308679684254336,-0.0008598495663307369
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:28:01,0.32187710437987466,-0.036345770977822406
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:28:26,0.32187710437987466,-0.04048545586472095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:29:17,0.3384193652063134,-0.036367147015011154
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:31:34,0.2846957607014801,-0.036367147015011154
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:32:06,-0.00652514914519834,-0.005776533860003597
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:32:50,-0.014085405441249244,-0.005776533860003597
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:33:21,-0.05697823010107016,0.02481407929500395
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:35:06,-0.07168112534457804,0.060300000706495625
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:35:40,-0.07168112534457804,0.06032137674368436
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:36:21,-0.04941797380501925,0.029730763588676812
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:37:19,-0.04185771750896834,0.029730763588676812
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:38:38,-0.0030523051429708105,-0.0008598495663307369
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:39:23,0.0045079511530801,-0.0008598495663307369
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:40:32,0.02513762427334221,0.06671033343791771
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:41:01,0.0398405195168501,0.020556187371499515
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:41:28,0.05638278034328884,0.024674496221209312
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:43:24,0.048822524047237935,0.0197791879647252
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:44:03,0.026559372507679133,0.05036980111973275
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:45:02,0.004296220968120331,0.0809604142747403
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:45:46,-0.03859660369170058,0.1115724034669366
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:46:31,-0.03859660369170058,0.04400222046268816
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:46:59,-0.05329949893520848,0.0860166816422078
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:47:38,-0.03103634739564968,0.05542606848720025
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:48:37,0.22893940638108212,0.06032137674368436
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:49:07,0.24364230162459005,0.024835455332192696
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:49:43,0.24364230162459005,0.020695770445294154
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:50:07,0.32861106219937,-0.005776533860003597
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:50:45,0.3970375619477111,-0.036367147015011154
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:51:49,0.3970375619477111,-0.036367147015011154
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:52:29,0.37477441040815235,0.061793649144244844
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:53:15,0.12235891292747142,0.056898340887760725
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:54:58,0.12991916922352234,0.056898340887760725
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:56:00,0.19078541267581262,0.026307727732753174
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:57:02,0.5132597213310496,-0.003425689845122197
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:58:15,0.42829096075626955,0.027164923309885354
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:59:06,0.42829096075626955,0.4136414053727762
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:02:01,0.48915720420855985,0.3154806092135202
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:02:31,0.481596947912509,0.3203759174700044
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:03:20,0.4427915355465114,0.35586183888149603
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:04:02,0.06659362238644123,0.3806999482028873
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:04:40,0.3383564131746076,0.3806999482028873
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:05:29,0.34244382546843094,0.37658163935317746
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:06:14,0.36470697700798976,-0.04048545586472095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:07:43,0.3261038850952583,-0.04048545586472095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:09:21,0.3336641413913092,-0.045380764121205064
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:10:13,0.3336641413913092,-0.04949907297091486
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:10:37,0.2950610494785777,-0.04949907297091486
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:11:03,0.008595363446903474,-0.014013151559423193
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:11:49,0.08600386772563248,-0.04048545586472095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:12:32,0.07844361142958159,-0.045380764121205064
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:13:01,0.05618045989002277,-0.014790150966197513
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:13:21,0.03391730835046397,0.020695770445294154
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:14:16,0.05045956917690271,0.02481407929500395
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:14:54,0.04637215688307934,0.024058455925418377
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:16:00,0.0298298960566406,0.01994014707570858
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:16:45,-0.04757860822208841,0.04641245138100633
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:19:00,-0.07882376429203504,0.0777800639427882
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:19:40,-0.056560612752476244,0.04229414253129653
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:20:07,0.011865886995864945,0.011703529376288982
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:20:41,0.08029238674420613,-0.02302676866561711
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:21:37,0.08029238674420613,-0.018131460409132993
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:22:32,0.11562495510797613,-0.04460376471443075
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:23:42,0.13216721593441486,-0.04048545586472095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:24:29,0.1487094767608536,-0.036367147015011154
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:26:08,0.1264463252212948,0.06668895740072896
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:26:35,0.11888606892524389,0.06668895740072896
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:27:11,0.0651624644204106,0.061793649144244844
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:28:31,0.03881190058702843,0.15995444530350084
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:29:41,0.03881190058702843,0.15995444530350084
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:30:22,0.03881190058702843,0.22752462830774928
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:30:52,0.05351479583053633,0.1920387068962576
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:31:32,0.06821769107404423,0.0889826024805175
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:32:34,0.007351447621753948,0.11957321563552505
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:33:15,-0.007351447621753948,0.22262932005126515
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:34:06,0.007351447621753948,0.11957321563552505
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:34:44,0.007351447621753948,0.10814936761101296
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:35:17,0.007351447621753948,0.04057918460676452
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:36:24,-0.007351447621753948,0.1436352890225046
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:38:07,-0.007351447621753948,0.14853059727898874
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:38:49,0.007351447621753948,0.11304467586749707
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:39:29,0.007351447621753948,0.04547449286324863
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:40:07,-0.023893708448192684,0.0809604142747403
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:41:01,-0.023893708448192684,0.08748895404276827
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:42:05,-0.009190813204684789,0.056898340887760725
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:42:38,-0.009190813204684789,-0.010671842116487714
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:43:11,-0.009190813204684789,-0.015567150372971832
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:44:03,-0.023893708448192684,0.019918771038519835
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:45:06,-0.009190813204684789,-0.010671842116487714
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:45:39,0.007351447621753948,-0.010671842116487714
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:46:35,-0.023893708448192684,0.02481407929500395
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:47:01,0.022269639760589696,0.02481407929500395
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:47:47,0.03697253500409759,-0.010671842116487714
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:48:55,0.3087353257922639,-0.010671842116487714
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:50:04,0.3350858896256461,-0.04126245527149527
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:51:11,0.342646145921697,-0.04615776352797939
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:52:06,0.36490929746125583,-0.07674837668298692
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:54:24,0.38145155828769456,-0.08086668553269673
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:54:45,0.3428484663749631,-0.08086668553269673
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:55:21,0.3930992268775688,-0.07597137727621261
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:55:41,0.16341237200436148,-0.07107606901972849
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:56:03,0.1558521157083106,-0.07597137727621261
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:57:04,0.13358896416875177,-0.04048545586472095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:57:28,0.4439548468696496,-0.04048545586472095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:58:04,0.8242401723235432,-0.044625140751619496
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:58:24,0.7774306081464583,-0.018152836446321735
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:58:42,0.7388275162337268,-0.018152836446321735
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:06:09,0.7002244243209954,-0.018152836446321735
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:06:36,0.7077846806170462,-0.013257528189837619
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:07:16,0.7300478321566051,-0.04384814134484517
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:07:56,0.0359237799995861,-0.03970845645794663
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:08:31,0.09679002345187639,-0.06618076076324438
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:09:09,0.11724902379557911,-0.06206245191353458
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:10:06,0.1558521157083106,-0.06206245191353458
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:10:52,0.13358896416875177,-0.031471838758527035
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:11:45,0.111325812629193,-0.0008812256035194803
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:12:16,0.08497524879581081,0.09727957055573651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:13:16,0.07027235355230291,0.12787018371074407
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:14:05,0.03166926163957144,0.1320098685976426
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:14:43,0.011210261295868698,0.1278915597479328
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:15:18,0.018770517591919604,0.1278915597479328
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:16:06,0.2934491666121593,0.09730094659292525
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:16:43,0.2934491666121593,0.09318263774321546
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:17:19,0.2934491666121593,0.021494145889257216
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:17:52,0.3618756663605005,-0.013236152152648875
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:18:16,0.31915351447723894,0.013236152152648875
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:19:10,0.6142911638411814,-0.013236152152648875
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:19:56,0.5458646640928403,0.08080633515689732
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:20:31,0.3396125148209417,0.08080633515689732
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:21:09,0.3618756663605005,0.04943872259511545
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:21:39,0.36596307865432387,0.12112721444907369
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:22:27,0.2975365789059827,0.15171782760408123
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:23:33,0.3788618227019757,0.1252455232987835
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:25:30,0.11888606892524389,0.1252455232987835
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:26:14,0.11888606892524389,0.061793649144244844
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:26:55,0.111325812629193,0.061793649144244844
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:27:55,0.08497524879581081,0.09727957055573651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:28:35,0.08497524879581081,0.09727957055573651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:29:38,0.10723840033536962,0.0708286422876275
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:30:20,0.04637215688307934,0.16487112959717368
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:31:20,0.053932413179130244,0.15997582134068958
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:32:08,0.03739015235269151,0.15585751249097976
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:32:56,-0.02347609109959877,0.18232981679627752
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:33:46,-0.001212939560039969,0.14684389538478584
